CAM.x	participantCAM.x	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
2174	brabgo2_2174	31576	biodegradable	3	NA		22	379.98	NA	NA	NA	NA	2174	brabgo2_2174	31487	31567	6	1	0	NA	NA
2174	brabgo2_2174	31575	sustainable to create	3	NA		80.4805	212.5	NA	NA	NA	NA	2174	brabgo2_2174	31488	31567	6	1	0	NA	NA
2174	brabgo2_2174	31572	controls sleep	10	NA		519	104	NA	NA	NA	NA	2174	brabgo2_2174	31514	31569	6	1	0	NA	NA
2174	brabgo2_2174	31572	controls sleep	10	NA		519	104	NA	NA	NA	NA	2174	brabgo2_2174	31490	31566	6	1	0	NA	NA
2174	brabgo2_2174	31571	affect soldier's behaviour	-3	NA	20:32:47	1089	20	NA	NA	NA	NA	2174	brabgo2_2174	31480	31570	6	1	0	NA	NA
2174	brabgo2_2174	31570	Military applications	-2	NA		909.995	28.9792	NA	NA	NA	NA	2174	brabgo2_2174	31501	31596	6	1	1	NA	NA
2174	brabgo2_2174	31570	Military applications	-2	NA		909.995	28.9792	NA	NA	NA	NA	2174	brabgo2_2174	31481	31569	6	1	0	NA	NA
2174	brabgo2_2174	31569	application	0	NA		980	171.979	NA	NA	NA	NA	2174	brabgo2_2174	31491	31566	6	1	0	NA	NA
2174	brabgo2_2174	31569	application	0	NA		980	171.979	NA	NA	NA	NA	2174	brabgo2_2174	31485	31568	6	1	0	NA	NA
2174	brabgo2_2174	31568	privacy	0	NA		1030.99	393.984	NA	NA	NA	NA	2174	brabgo2_2174	31484	31566	6	1	0	NA	NA
2174	brabgo2_2174	31567	Sustainability	0	NA		189.984	404	NA	NA	NA	NA	2174	brabgo2_2174	31504	31595	6	0	1	NA	NA
2174	brabgo2_2174	31567	Sustainability	0	NA		189.984	404	NA	NA	NA	NA	2174	brabgo2_2174	31483	31566	6	1	0	NA	NA
2174	brabgo2_2174	31600	we don't know the policies for privacy	-3	NA	20:51:57	1756.33	603.333	NA	NA	NA	NA	2174	brabgo2_2174	31532	31603	9	1	1	NA	NA
2174	brabgo2_2174	31596	increased productivity/efficiecy	10	NA	20:43:36	1421.67	161.333	NA	NA	NA	NA	2174	brabgo2_2174	31503	31595	9	1	1	NA	NA
2174	brabgo2_2174	31596	increased productivity/efficiecy	10	NA	20:43:36	1421.67	161.333	NA	NA	NA	NA	2174	brabgo2_2174	31501	31570	6	1	1	NA	NA
2174	brabgo2_2174	31595	exploitable by employers	-3	NA	20:43:21	1584.97	480.286	NA	NA	NA	NA	2174	brabgo2_2174	31508	31592	6	1	1	NA	NA
2174	brabgo2_2174	31595	exploitable by employers	-3	NA	20:43:21	1584.97	480.286	NA	NA	NA	NA	2174	brabgo2_2174	31506	31593	9	1	1	NA	NA
2174	brabgo2_2174	31595	exploitable by employers	-3	NA	20:43:21	1584.97	480.286	NA	NA	NA	NA	2174	brabgo2_2174	31504	31567	6	0	1	NA	NA
2174	brabgo2_2174	31593	coercion to get the impant	-3	even if the implant isn;t officially compulsory, the applications and increased productivity will almost certainly lead to huge social and economic pressure to get one	20:43:00	1529.67	756.661	NA	NA	NA	NA	2174	brabgo2_2174	31507	31592	6	1	1	NA	NA
2174	brabgo2_2174	31582	cost	10	NA		606.984	586.5	NA	NA	NA	NA	2174	brabgo2_2174	31493	31584	9	1	1	NA	NA
2174	brabgo2_2174	31584	People may have to pay to access	-3	NA	20:37:59	325.729	714.005	NA	NA	NA	NA	2174	brabgo2_2174	31505	31592	9	1	1	NA	NA
2174	brabgo2_2174	31584	People may have to pay to access	-3	NA	20:37:59	325.729	714.005	NA	NA	NA	NA	2174	brabgo2_2174	31498	31589	6	0	1	NA	NA
2174	brabgo2_2174	31584	People may have to pay to access	-3	NA	20:37:59	325.729	714.005	NA	NA	NA	NA	2174	brabgo2_2174	31496	31578	6	0	1	NA	NA
2174	brabgo2_2174	31575	sustainable to create	3	NA		80.4805	212.5	NA	NA	NA	NA	2174	brabgo2_2174	31492	31576	6	1	1	NA	NA
2174	brabgo2_2174	31572	controls sleep	10	NA		519	104	NA	NA	NA	NA	2174	brabgo2_2174	31517	31595	9	1	1	NA	NA
2174	brabgo2_2174	31572	controls sleep	10	NA		519	104	NA	NA	NA	NA	2174	brabgo2_2174	31486	31578	6	1	1	NA	NA
2129	brhuan2_2129	30779	Police	10	the police could use this to stay up longer and be more alert, but they might abuse it if it has side efffects and makes them more aggressive 	18:01:59	616.5	20	NA	NA	NA	NA	2129	brhuan2_2129	30495	30753	6	1	0	NA	NA
2129	brhuan2_2129	30971	hackers?	-1	could hackers remotely shut people down by making them fall asleep. it is controlled by an APP so it could be unsecure 	17:59:07	285.25	508.25	NA	NA	NA	NA	2129	brhuan2_2129	30693	30902	6	1	0	NA	NA
2129	brhuan2_2129	30955	Waste of money?	-1	could there have been a better use for the money. how much was spent researching this? people are going hungry	17:57:59	791	389.5	NA	NA	NA	NA	2129	brhuan2_2129	30658	30813	6	1	0	NA	NA
2129	brhuan2_2129	30925	surveillance	-2	NA	17:56:19	143.75	427	NA	NA	NA	NA	2129	brhuan2_2129	30647	30902	6	1	0	NA	NA
2129	brhuan2_2129	30904	unnatural	10	are we messing with nature too much	17:54:43	161	296.5	NA	NA	NA	NA	2129	brhuan2_2129	30598	30902	6	1	0	NA	NA
2129	brhuan2_2129	30902	dystopia	-1	NA		376.75	350	NA	NA	NA	NA	2129	brhuan2_2129	30600	30680	6	1	0	NA	NA
2129	brhuan2_2129	30846	athletes?	10	would it be unfair, or classed as doping	17:51:59	265.5	27	NA	NA	NA	NA	2129	brhuan2_2129	30531	30753	6	1	0	NA	NA
2129	brhuan2_2129	30838	unavailable	-1	NA	17:56:40	1177.75	384	NA	NA	NA	NA	2129	brhuan2_2129	30527	30821	6	1	0	NA	NA
2129	brhuan2_2129	30834	elitism?	-1	NA		1034.75	507.75	NA	NA	NA	NA	2129	brhuan2_2129	30526	30821	6	1	0	NA	NA
2129	brhuan2_2129	30821	unfair?	-1	NA	17:49:44	979.75	383	NA	NA	NA	NA	2129	brhuan2_2129	30518	30813	6	1	0	NA	NA
2129	brhuan2_2129	30813	downsides?	-1	NA		770	244	NA	NA	NA	NA	2129	brhuan2_2129	30517	30680	6	1	0	NA	NA
2129	brhuan2_2129	30813	downsides?	-1	NA		770	244	NA	NA	NA	NA	2129	brhuan2_2129	30515	30718	6	1	0	NA	NA
2129	brhuan2_2129	30805	insomniacs	2	insomniacs and people with other sleep problems would really benefit from this	17:51:23	87.75	68	NA	NA	NA	NA	2129	brhuan2_2129	30511	30753	6	1	0	NA	NA
2129	brhuan2_2129	30774	elderly	1	NA		438.25	21	NA	NA	NA	NA	2129	brhuan2_2129	30493	30753	6	1	0	NA	NA
2129	brhuan2_2129	30760	soldiers	-1	there could be side effects that make them more aggresive or trigger happy.	17:53:09	793.5	24	NA	NA	NA	NA	2129	brhuan2_2129	30496	30753	6	1	0	NA	NA
2129	brhuan2_2129	30753	who will use it?	10	NA		585.25	150.25	NA	NA	NA	NA	2129	brhuan2_2129	30475	30680	6	1	0	NA	NA
2129	brhuan2_2129	30749	healthier	2	NA	17:46:53	681	569	NA	NA	NA	NA	2129	brhuan2_2129	30479	30733	6	1	0	NA	NA
2129	brhuan2_2129	30749	healthier	2	NA	17:46:53	681	569	NA	NA	NA	NA	2129	brhuan2_2129	30478	30737	6	1	0	NA	NA
2129	brhuan2_2129	30737	helps sleep	3	NA		478.117	550.783	NA	NA	NA	NA	2129	brhuan2_2129	30702	30733	6	1	0	NA	NA
2129	brhuan2_2129	30733	useful	2	NA		589.883	433.883	NA	NA	NA	NA	2129	brhuan2_2129	30480	30680	6	1	0	NA	NA
2129	brhuan2_2129	30721	side effects?	-1	NA		1022.22	261.783	NA	NA	NA	NA	2129	brhuan2_2129	30455	30718	6	1	0	NA	NA
2129	brhuan2_2129	30719	surgery	-2	NA	17:44:21	973	44	NA	NA	NA	NA	2129	brhuan2_2129	30454	30718	6	1	0	NA	NA
2129	brhuan2_2129	30699	bio degradable	1	NA		201	163	NA	NA	NA	NA	2129	brhuan2_2129	30446	30691	6	1	0	NA	NA
2129	brhuan2_2129	30691	eco friendly	1	NA	17:42:54	383	225	NA	NA	NA	NA	2129	brhuan2_2129	30435	30680	6	1	0	NA	NA
2180	bumado2_2180	31686	Psychological impact	-2	Just because the implant makes it so you don't feel tired, doesn't mean it is healthy to go days without sleeping. This could encourage extremely long working days or students who study all night and end up suffering mentally because of it. 	21:53:09	83	519	NA	NA	NA	NA	2180	bumado2_2180	31581	31663	6	1	0	NA	NA
2180	bumado2_2180	31681	Data privacy	-2	Would companies/governments be able to monitor brain activity and potentially use this e.g., for advertising health care products	21:51:48	625	211	NA	NA	NA	NA	2180	bumado2_2180	31580	31650	6	0	0	NA	NA
2180	bumado2_2180	31680	Powered by body's resources	10	Depending on how much of the brains blood supply this uses, it could be concerning that resources are being diverted away from essential body processes towards the implant	21:51:04	24	261	NA	NA	NA	NA	2180	bumado2_2180	31579	31663	6	1	0	NA	NA
2180	bumado2_2180	31674	Problems with affordability	-2	NA		185	175	NA	NA	NA	NA	2180	bumado2_2180	31578	31650	6	1	0	NA	NA
2180	bumado2_2180	31672	Device is near the brain?	-2	It sounds very risky to have the implant installed near the brain, could it potentially cause damage or infections which could risk lives?	21:48:02	20	403	NA	NA	NA	NA	2180	bumado2_2180	31577	31663	6	1	0	NA	NA
2180	bumado2_2180	31670	Should children be able to use it?	10	This could be positive because it would help children get well rested and concentrate more at school. However, should parents be able to control the app and force children to sleep and wake at certain times? This seems abusive. 	21:46:42	616	413	NA	NA	NA	NA	2180	bumado2_2180	31575	31650	6	1	0	NA	NA
2180	bumado2_2180	31668	dependency	-1	People might end up being dependent on using the implant and they'll struggle to sleep even more without it	21:45:49	392	462	NA	NA	NA	NA	2180	bumado2_2180	31576	31663	6	1	0	NA	NA
2180	bumado2_2180	31663	Health concerns	-3	NA	21:43:55	190	347	NA	NA	NA	NA	2180	bumado2_2180	31573	31662	6	1	0	NA	NA
2180	bumado2_2180	31663	Health concerns	-3	NA	21:43:55	190	347	NA	NA	NA	NA	2180	bumado2_2180	31570	31650	9	0	0	NA	NA
2180	bumado2_2180	31660	Don't waste time trying to get to sleep	2	NA	21:42:44	581	83	NA	NA	NA	NA	2180	bumado2_2180	31572	31650	6	1	0	NA	NA
2180	bumado2_2180	31658	Helping insomniacs 	3	This is a serious condition and would be treated very effectively with an implant like this, improving many people's lives. Maybe the implant should only be allowed to be used as a medical device for insomniacs?	21:54:05	332	80	NA	NA	NA	NA	2180	bumado2_2180	31571	31650	6	1	0	NA	NA
2180	bumado2_2180	31652	Hacking 	-2	People might want to hack the devices to steal information (e.g., about health) or to force people to sleep/wake when they don't want to). If you knew everyone was asleep and wouldn't wake up until 9am then you could rob them easier etc	21:41:20	630	314	NA	NA	NA	NA	2180	bumado2_2180	31569	31650	6	0	0	NA	NA
2172	cabero2_2172	31519	Long term side effects unknown	-1	NA	19:51:37	109	380	NA	NA	NA	NA	2172	cabero2_2172	31400	31482	6	1	0	NA	NA
2172	cabero2_2172	31518	Requiremt for some jobs	-1	NA	19:50:40	415	576	NA	NA	NA	NA	2172	cabero2_2172	31399	31514	6	1	0	NA	NA
2172	cabero2_2172	31517	Use without consent	-1	NA	19:50:17	644	498	NA	NA	NA	NA	2172	cabero2_2172	31398	31514	6	1	0	NA	NA
2172	cabero2_2172	31514	Ethical issues	0	NA	19:51:02	428	441	NA	NA	NA	NA	2172	cabero2_2172	31390	31512	6	1	0	NA	NA
2172	cabero2_2172	31514	Ethical issues	0	NA	19:51:02	428	441	NA	NA	NA	NA	2172	cabero2_2172	31389	31482	6	1	0	NA	NA
2172	cabero2_2172	31496	More energy	2	NA	19:46:53	130	40	NA	NA	NA	NA	2172	cabero2_2172	31372	31489	6	1	0	NA	NA
2172	cabero2_2172	31496	More energy	2	NA	19:46:53	130	40	NA	NA	NA	NA	2172	cabero2_2172	31369	31495	6	1	0	NA	NA
2172	cabero2_2172	31496	More energy	2	NA	19:46:53	130	40	NA	NA	NA	NA	2172	cabero2_2172	31368	31492	6	1	0	NA	NA
2172	cabero2_2172	31495	increased productivity	3	NA	19:46:56	127	124	NA	NA	NA	NA	2172	cabero2_2172	31370	31492	6	1	0	NA	NA
2172	cabero2_2172	31492	Personal use	0	NA		334	88	NA	NA	NA	NA	2172	cabero2_2172	31373	31482	6	1	0	NA	NA
2172	cabero2_2172	31492	Personal use	0	NA		334	88	NA	NA	NA	NA	2172	cabero2_2172	31371	31489	6	1	0	NA	NA
2172	cabero2_2172	31489	insomnia	1	NA	19:46:18	379	20	NA	NA	NA	NA	2172	cabero2_2172	31381	31485	6	1	0	NA	NA
2172	cabero2_2172	31485	Medical uses would be useful	1	NA	19:45:55	592	74	NA	NA	NA	NA	2172	cabero2_2172	31374	31482	6	1	0	NA	NA
2127	chbost2_2127	30820	Use by children	10	NA		27.401	400.99	NA	NA	NA	NA	2127	chbost2_2127	30560	30661	6	1	0	NA	NA
2127	chbost2_2127	30876	What about left over pieces?	-3	NA		796.333	608.333	NA	NA	NA	NA	2127	chbost2_2127	30587	30871	9	0	0	NA	NA
2127	chbost2_2127	30871	Biodegradable	10	NA		723.333	498.667	NA	NA	NA	NA	2127	chbost2_2127	30652	30866	9	0	0	NA	NA
2127	chbost2_2127	30871	Biodegradable	10	NA		723.333	498.667	NA	NA	NA	NA	2127	chbost2_2127	30559	30661	6	1	0	NA	NA
2127	chbost2_2127	30866	How expensive will this be?	10	NA		373	162.995	NA	NA	NA	NA	2127	chbost2_2127	30635	30858	6	0	0	NA	NA
2127	chbost2_2127	30866	How expensive will this be?	10	NA		373	162.995	NA	NA	NA	NA	2127	chbost2_2127	30543	30661	6	1	0	NA	NA
2127	chbost2_2127	30864	Who controls the dat collected?	-3	NA		621.333	9.66666	NA	NA	NA	NA	2127	chbost2_2127	30648	30700	6	0	0	NA	NA
2127	chbost2_2127	30864	Who controls the dat collected?	-3	NA		621.333	9.66666	NA	NA	NA	NA	2127	chbost2_2127	30633	30858	6	0	0	NA	NA
2127	chbost2_2127	30858	Third Party companies	-1	NA	17:51:46	453.333	7.99998	NA	NA	NA	NA	2127	chbost2_2127	30637	30661	9	0	0	NA	NA
2127	chbost2_2127	30858	Third Party companies	-1	NA	17:51:46	453.333	7.99998	NA	NA	NA	NA	2127	chbost2_2127	30631	30837	6	0	0	NA	NA
2127	chbost2_2127	30855	Do we need to control people?	-2	NA		365	687	NA	NA	NA	NA	2127	chbost2_2127	30620	30745	9	0	0	NA	NA
2127	chbost2_2127	30845	Creation of 2 classes of people	-3	NA		7	313	NA	NA	NA	NA	2127	chbost2_2127	30624	30824	9	0	0	NA	NA
2127	chbost2_2127	30837	Who holds the data?	-3	NA		58.7143	55.2857	NA	NA	NA	NA	2127	chbost2_2127	30629	30824	6	0	0	NA	NA
2127	chbost2_2127	30831	Is it always safe?	-3	NA		191.143	131.143	NA	NA	NA	NA	2127	chbost2_2127	30628	30824	6	0	0	NA	NA
2127	chbost2_2127	30828	Should we fund this?	-3	NA		31.5714	148.286	NA	NA	NA	NA	2127	chbost2_2127	30626	30824	9	0	0	NA	NA
2127	chbost2_2127	30824	Ethics	-3	NA		103.26	233.854	NA	NA	NA	NA	2127	chbost2_2127	30644	30820	6	0	0	NA	NA
2127	chbost2_2127	30824	Ethics	-3	NA		103.26	233.854	NA	NA	NA	NA	2127	chbost2_2127	30555	30661	9	0	0	NA	NA
2127	chbost2_2127	30817	Offer more productivity in life	3	NA		1013.99	615.417	NA	NA	NA	NA	2127	chbost2_2127	30583	30800	6	1	0	NA	NA
2127	chbost2_2127	30817	Offer more productivity in life	3	NA		1013.99	615.417	NA	NA	NA	NA	2127	chbost2_2127	30580	30780	6	1	0	NA	NA
2127	chbost2_2127	30812	Help encourage healthy lifestyles	3	NA		1130.27	337.24	NA	NA	NA	NA	2127	chbost2_2127	30649	30731	9	1	0	NA	NA
2127	chbost2_2127	30812	Help encourage healthy lifestyles	3	NA		1130.27	337.24	NA	NA	NA	NA	2127	chbost2_2127	30577	30780	9	1	0	NA	NA
2127	chbost2_2127	30808	Help improve motivation for things	3	NA		1019.86	411.714	NA	NA	NA	NA	2127	chbost2_2127	30574	30780	9	1	0	NA	NA
2127	chbost2_2127	30800	Not sure if everyone should be doing this though!	10	NA		1282.55	662.422	NA	NA	NA	NA	2127	chbost2_2127	30585	30786	6	1	0	NA	NA
2127	chbost2_2127	30795	Use implant to better oneself.	1	NA		1206.14	551.571	NA	NA	NA	NA	2127	chbost2_2127	30579	30780	6	1	0	NA	NA
2127	chbost2_2127	30786	Help stabilise body functions	3	NA	17:47:57	1194.29	442.571	NA	NA	NA	NA	2127	chbost2_2127	30578	30780	9	1	0	NA	NA
2127	chbost2_2127	30780	Improve personal performance	2	NA	17:47:36	1022.95	507.552	NA	NA	NA	NA	2127	chbost2_2127	30558	30661	9	1	0	NA	NA
2127	chbost2_2127	30764	Do we want super people?	-3	NA		201.38	624.552	NA	NA	NA	NA	2127	chbost2_2127	30615	30744	9	0	0	NA	NA
2127	chbost2_2127	30764	Do we want super people?	-3	NA		201.38	624.552	NA	NA	NA	NA	2127	chbost2_2127	30609	30745	9	0	0	NA	NA
2127	chbost2_2127	30758	Aimed to kill people	-3	NA		502.427	603.854	NA	NA	NA	NA	2127	chbost2_2127	30623	30744	9	0	0	NA	NA
2127	chbost2_2127	30754	Use for war	-3	NA		173.693	493.125	NA	NA	NA	NA	2127	chbost2_2127	30606	30745	9	0	0	NA	NA
2127	chbost2_2127	30754	Use for war	-3	NA		173.693	493.125	NA	NA	NA	NA	2127	chbost2_2127	30604	30750	9	0	0	NA	NA
2127	chbost2_2127	30754	Use for war	-3	NA		173.693	493.125	NA	NA	NA	NA	2127	chbost2_2127	30602	30744	9	0	0	NA	NA
2127	chbost2_2127	30750	Aid/fund terrorism	-3	NA		335.571	537.571	NA	NA	NA	NA	2127	chbost2_2127	30597	30744	9	0	0	NA	NA
2127	chbost2_2127	30750	Aid/fund terrorism	-3	NA		335.571	537.571	NA	NA	NA	NA	2127	chbost2_2127	30594	30745	9	0	0	NA	NA
2127	chbost2_2127	30745	Abuse of soldiers	-3	NA		498.26	488.411	NA	NA	NA	NA	2127	chbost2_2127	30591	30744	9	0	0	NA	NA
2127	chbost2_2127	30744	Military use	-3	NA		350.266	416.661	NA	NA	NA	NA	2127	chbost2_2127	30553	30661	9	0	0	NA	NA
2127	chbost2_2127	30739	Be used to keep people alive	3	NA		544.25	113	NA	NA	NA	NA	2127	chbost2_2127	30562	30700	9	1	0	NA	NA
2127	chbost2_2127	30731	Benefit future research	3	NA		703.984	335.495	NA	NA	NA	NA	2127	chbost2_2127	30572	30700	9	1	0	NA	NA
2127	chbost2_2127	30728	Ensure those with disorders can be treated	2	NA		811.988	253.996	NA	NA	NA	NA	2127	chbost2_2127	30567	30700	9	1	0	NA	NA
2127	chbost2_2127	30712	Improve patient's lives with cutting edge tech	3	NA		733.964	122.969	NA	NA	NA	NA	2127	chbost2_2127	30565	30700	9	1	0	NA	NA
2127	chbost2_2127	30700	medical research/use	1	NA	17:43:36	634.953	243.932	NA	NA	NA	NA	2127	chbost2_2127	30550	30661	9	1	0	NA	NA
2159	chrost2_2159	31353	organised crime surge e.g. putting security guards to sleep	-3	NA	18:56:06	610	553	NA	NA	NA	NA	2159	chrost2_2159	31229	31351	9	1	1	NA	NA
2159	chrost2_2159	31351	hackers implications	-3	NA	18:55:09	452	446	NA	NA	NA	NA	2159	chrost2_2159	31228	31294	9	1	1	NA	NA
2159	chrost2_2159	31348	new cold war as nations rush to compete strategically	-3	NA	18:53:05	262	6	NA	NA	NA	NA	2159	chrost2_2159	31222	31327	9	1	1	NA	NA
2159	chrost2_2159	31346	less less cardiovascular disease, especially	3	NA	18:51:20	285	544	NA	NA	NA	NA	2159	chrost2_2159	31215	31341	9	1	1	NA	NA
2159	chrost2_2159	31341	stronger public health	3	NA	18:49:34	61	536	NA	NA	NA	NA	2159	chrost2_2159	31209	31330	9	1	1	NA	NA
2159	chrost2_2159	31334	increased happiness	3	NA	18:46:29	846	172	NA	NA	NA	NA	2159	chrost2_2159	31205	31299	9	1	1	NA	NA
2159	chrost2_2159	31333	less psychological impairment	3	NA	18:48:29	65	298	NA	NA	NA	NA	2159	chrost2_2159	31207	31330	9	1	1	NA	NA
2159	chrost2_2159	31330	medical benefits	3	NA	18:44:51	191	412	NA	NA	NA	NA	2159	chrost2_2159	31206	31294	9	1	1	NA	NA
2159	chrost2_2159	31327	 military implications	-3	NA	18:43:37	69	79	NA	NA	NA	NA	2159	chrost2_2159	31201	31294	6	1	1	NA	NA
2159	chrost2_2159	31308	increased efficiency	3	NA	18:41:35	618	20	NA	NA	NA	NA	2159	chrost2_2159	31184	31299	9	1	1	NA	NA
2159	chrost2_2159	31304	increased productivity at work	3	NA	18:42:00	827	6	NA	NA	NA	NA	2159	chrost2_2159	31162	31299	9	1	1	NA	NA
2159	chrost2_2159	31301	schedule sleep according to lifestyle	3	NA	18:42:13	620	327	NA	NA	NA	NA	2159	chrost2_2159	31187	31294	9	1	1	NA	NA
2159	chrost2_2159	31299	better sleep	3	NA	18:42:06	629	157	NA	NA	NA	NA	2159	chrost2_2159	31186	31294	9	1	1	NA	NA
2159	chrost2_2159	31351	hackers implications	-3	NA	18:55:09	452	446	NA	NA	NA	NA	2159	chrost2_2159	31229	31353	9	1	1	NA	NA
2159	chrost2_2159	31341	stronger public health	3	NA	18:49:34	61	536	NA	NA	NA	NA	2159	chrost2_2159	31215	31346	9	1	1	NA	NA
2159	chrost2_2159	31330	medical benefits	3	NA	18:44:51	191	412	NA	NA	NA	NA	2159	chrost2_2159	31209	31341	9	1	1	NA	NA
2159	chrost2_2159	31330	medical benefits	3	NA	18:44:51	191	412	NA	NA	NA	NA	2159	chrost2_2159	31207	31333	9	1	1	NA	NA
2159	chrost2_2159	31327	 military implications	-3	NA	18:43:37	69	79	NA	NA	NA	NA	2159	chrost2_2159	31222	31348	9	1	1	NA	NA
2159	chrost2_2159	31299	better sleep	3	NA	18:42:06	629	157	NA	NA	NA	NA	2159	chrost2_2159	31205	31334	9	1	1	NA	NA
2159	chrost2_2159	31299	better sleep	3	NA	18:42:06	629	157	NA	NA	NA	NA	2159	chrost2_2159	31184	31308	9	1	1	NA	NA
2159	chrost2_2159	31299	better sleep	3	NA	18:42:06	629	157	NA	NA	NA	NA	2159	chrost2_2159	31162	31304	9	1	1	NA	NA
2159	chrost2_2159	31294	technological implant	0	NA		411	241	NA	NA	NA	NA	2159	chrost2_2159	31228	31351	9	1	1	NA	NA
2159	chrost2_2159	31294	technological implant	0	NA		411	241	NA	NA	NA	NA	2159	chrost2_2159	31206	31330	9	1	1	NA	NA
2159	chrost2_2159	31294	technological implant	0	NA		411	241	NA	NA	NA	NA	2159	chrost2_2159	31201	31327	6	1	1	NA	NA
2159	chrost2_2159	31294	technological implant	0	NA		411	241	NA	NA	NA	NA	2159	chrost2_2159	31187	31301	9	1	1	NA	NA
2159	chrost2_2159	31294	technological implant	0	NA		411	241	NA	NA	NA	NA	2159	chrost2_2159	31186	31299	9	1	1	NA	NA
2204	cofrni2_2204	32018	Data Privacy/Hacking	-3	Due to the implant being new, it is unlikely that they can make the security flawless. This could lead to hackers.	21:09:34	72.4306	524.879	NA	NA	NA	NA	2204	cofrni2_2204	31975	32007	6	1	0	NA	NA
2204	cofrni2_2204	32018	Data Privacy/Hacking	-3	Due to the implant being new, it is unlikely that they can make the security flawless. This could lead to hackers.	21:09:34	72.4306	524.879	NA	NA	NA	NA	2204	cofrni2_2204	31965	32004	6	1	0	NA	NA
2204	cofrni2_2204	32017	Reduces Accidents	3	Can reduce fatigue and tiredness, so will decrease accidents such as traffic accidents.	21:04:57	803.972	419.205	NA	NA	NA	NA	2204	cofrni2_2204	31973	32010	6	1	0	NA	NA
2204	cofrni2_2204	32017	Reduces Accidents	3	Can reduce fatigue and tiredness, so will decrease accidents such as traffic accidents.	21:04:57	803.972	419.205	NA	NA	NA	NA	2204	cofrni2_2204	31961	32004	6	1	0	NA	NA
2204	cofrni2_2204	32016	Fear/Bullying	-1	NA	21:03:38	809.222	118.889	NA	NA	NA	NA	2204	cofrni2_2204	31972	32015	6	1	0	NA	NA
2204	cofrni2_2204	32016	Fear/Bullying	-1	NA	21:03:38	809.222	118.889	NA	NA	NA	NA	2204	cofrni2_2204	31959	32004	6	0	0	NA	NA
2204	cofrni2_2204	32015	Class System	-2	The implant could create a rich/poor class system with people who do and people who don't have the implant.	21:11:52	387.656	116.767	NA	NA	NA	NA	2204	cofrni2_2204	31971	32012	6	1	0	NA	NA
2204	cofrni2_2204	32015	Class System	-2	The implant could create a rich/poor class system with people who do and people who don't have the implant.	21:11:52	387.656	116.767	NA	NA	NA	NA	2204	cofrni2_2204	31966	32004	6	0	0	NA	NA
2204	cofrni2_2204	32014	Increased Killing	-3	Could make military soldiers more likely to cause violence or murder in the line of duty.	21:05:47	477.771	518.208	NA	NA	NA	NA	2204	cofrni2_2204	31963	32004	6	0	0	NA	NA
2204	cofrni2_2204	32013	Drug Replacement	1	The implant could replace the need for certain medication, producing a cheaper and easier use of medication.	21:10:57	13	378.757	NA	NA	NA	NA	2204	cofrni2_2204	31970	32004	6	1	0	NA	NA
2204	cofrni2_2204	32012	Money Making by companies	-2	The implant could create ways of big corporations making money from the implants and implementing unwanted features or preying upon people with the implant.	21:07:59	264.997	499.99	NA	NA	NA	NA	2204	cofrni2_2204	31964	32004	6	1	0	NA	NA
2204	cofrni2_2204	32011	Unknown Factors	10	There are still many unknown factors, which could be good or bad, and these are not yet known.	21:05:20	684.99	505	NA	NA	NA	NA	2204	cofrni2_2204	31962	32004	6	1	0	NA	NA
2204	cofrni2_2204	32010	Regulates Sleep Cycle	3	Can help people reduce fatigue and tiredness, and can help reduce accidents.	21:18:11	10	273.993	NA	NA	NA	NA	2204	cofrni2_2204	31969	32004	6	1	0	NA	NA
2204	cofrni2_2204	32009	Decomposes when no longer wanted	3	When the implant is no longer needed, the implant decomposes without need for any operation to remove.	21:11:29	562.99	70.9931	NA	NA	NA	NA	2204	cofrni2_2204	31957	32004	6	1	0	NA	NA
2204	cofrni2_2204	32008	Energy Efficient/No Maintenance	3	No Power needed, so runs itself. No dangerous power systems running in your head.	21:04:05	795.976	252.997	NA	NA	NA	NA	2204	cofrni2_2204	31960	32004	6	1	0	NA	NA
2204	cofrni2_2204	32007	App Controllable	10	The implant is app controlled, this could be good or bad depending on who has access to control the implant.	21:12:29	210	177.99	NA	NA	NA	NA	2204	cofrni2_2204	31968	32004	6	1	0	NA	NA
